,Title,Date,Id,Summary,URL
233,Maximum values of the Sombor-index-like graph invariants of connected graphs,2023-05-04 15:27:26+00:00,http://arxiv.org/abs/2305.02925v1,"A set of novel vertex-degree-based invariants, similar to the Sombor-index,
was introduced by Gutman, denoted by $SO_1, SO_2, \ldots,SO_6$. These
invariants were constructed through geometric reasoning based on a new graph
invariant framework. Motivated by proposed open problems in [Z. Tang, Q. Li, H.
Deng, \textit{Trees with Extremal Values of the Sombor-Index-Like Graph
Invariants}, MATCH Commun. Math. Comput. Chem. \textbf{90} (2023) 203-222], we
have found the maximum values of $SO_5$ and $SO_6$ in the set of molecular
trees with a given number of vertices, respectively, and we have found the
maximum value of $SO_5$ in the set of connected graphs.",http://arxiv.org/pdf/2305.02925v1
234,Designing Parent-child-robot Interactions to Facilitate In-Home Parental Math Talk with Young Children,2023-05-04 03:25:18+00:00,http://arxiv.org/abs/2305.02525v1,"Parent-child interaction is critical for child development, yet parents may
need guidance in some aspects of their engagement with their children. Current
research on educational math robots focuses on child-robot interactions but
falls short of including the parents and integrating the critical role they
play in children's learning. We explore how educational robots can be designed
to facilitate parent-child conversations, focusing on math talk, a predictor of
later math ability in children. We prototyped capabilities for a social robot
to support math talk via reading and play activities and conducted an
exploratory Wizard-of-Oz in-home study for parent-child interactions
facilitated by a robot. Our findings yield insights into how parents were
inspired by the robot's prompts, their desired interaction styles and methods
for the robot, and how they wanted to include the robot in the activities,
leading to guidelines for the design of parent-child-robot interaction in
educational contexts.",http://arxiv.org/pdf/2305.02525v1
235,Correction to: Powers of the vertex cover ideals (Collect. Math. 65 (2014) 169--181),2023-05-03 07:44:45+00:00,http://arxiv.org/abs/2305.01940v1,"We point out an essential gap in the proof of one of main results in \cite{M}
and then give a corrected proof for it.",http://arxiv.org/pdf/2305.01940v1
236,Affine Pieri rule for periodic Macdonald spherical functions and fusion rings,2023-05-03 07:13:08+00:00,http://arxiv.org/abs/2305.01931v1,"Let $\hat{\mathfrak{g}}$ be an untwisted affine Lie algebra or the twisted
counterpart thereof (which excludes the affine Lie algebras of type
$\widehat{BC}_n=A^{(2)}_{2n}$). We present an affine Pieri rule for a basis of
periodic Macdonald spherical functions associated with $\hat{\mathfrak{g}}$. In
type $\hat{A}_{n-1}=A^{(1)}_{n-1}$ the formula in question reproduces an affine
Pieri rule for cylindric Hall-Littlewood polynomials due to Korff, which at
$t=0$ specializes in turn to a well-known Pieri formula in the fusion ring of
genus zero $\widehat{\mathfrak{sl}}(n)_c$-Wess-Zumino-Witten conformal field
theories.",http://arxiv.org/pdf/2305.01931v1
237,Incremental Maximization via Continuization,2023-05-02 10:41:13+00:00,http://arxiv.org/abs/2305.01310v1,"We consider the problem of finding an incremental solution to a
cardinality-constrained maximization problem that not only captures the
solution for a fixed cardinality, but also describes how to gradually grow the
solution as the cardinality bound increases. The goal is to find an incremental
solution that guarantees a good competitive ratio against the optimum solution
for all cardinalities simultaneously. The central challenge is to characterize
maximization problems where this is possible, and to determine the
best-possible competitive ratio that can be attained. A lower bound of $2.18$
and an upper bound of $\varphi + 1 \approx 2.618$ are known on the competitive
ratio for monotone and accountable objectives [Bernstein et al., Math. Prog.,
2022], which capture a wide range of maximization problems. We introduce a
continuization technique and identify an optimal incremental algorithm that
provides strong evidence that $\varphi + 1$ is the best-possible competitive
ratio. Using this continuization, we obtain an improved lower bound of $2.246$
by studying a particular recurrence relation whose characteristic polynomial
has complex roots exactly beyond the lower bound. Based on the optimal
continuous algorithm combined with a scaling approach, we also provide a
$1.772$-competitive randomized algorithm. We complement this by a randomized
lower bound of $1.447$ via Yao's principle.",http://arxiv.org/pdf/2305.01310v1
238,The minimum positive uniform Turán density in uniformly dense $k$-uniform hypergraphs,2023-05-02 10:30:13+00:00,http://arxiv.org/abs/2305.01305v1,"A $k$-graph (or $k$-uniform hypergraph) $H$ is uniformly dense if the edge
distribution of $H$ is uniformly dense with respect to every large collection
of $k$-vertex cliques induced by sets of $(k-2)$-tuples. Reiher, R\""odl and
Schacht [Int. Math. Res. Not., 2018] proposed the study of the uniform Tur\'an
density $\pi_{k-2}(F)$ for given $k$-graphs $F$ in uniformly dense $k$-graphs.
Meanwhile, they [J. London Math. Soc., 2018] characterized $k$-graphs $F$
satisfying $\pi_{k-2}(F)=0$ and showed that $\pi_{k-2}(\cdot)$ ``jumps"" from 0
to at least $k^{-k}$. In particular, they asked whether there exist $3$-graphs
$F$ with $\pi_{1}(F)$ equal or arbitrarily close to $1/27$. Recently, Garbe,
Kr\'al' and Lamaison [arXiv:2105.09883] constructed some $3$-graphs with
$\pi_{1}(F)=1/27$.
  In this paper, for any $k$-graph $F$, we give a lower bound of $\pi_{k-2}(F)$
based on a probabilistic framework, and provide a general theorem that reduces
proving an upper bound on $\pi_{k-2}(F)$ to embedding $F$ in reduced $k$-graphs
of the same density using the regularity method for $k$-graphs. By using this
result and Ramsey theorem for multicolored hypergraphs, we extend the results
of Garbe, Kr\'al' and Lamaison to $k\ge 3$. In other words, we give a
sufficient condition for $k$-graphs $F$ satisfying $\pi_{k-2}(F)=k^{-k}$.
Additionally, we also construct an infinite family of $k$-graphs with
$\pi_{k-2}(F)=k^{-k}$.",http://arxiv.org/pdf/2305.01305v1
239,On the existence and structures of almost axisymmetric solutions to 3-D Navier-Stokes equations,2023-05-01 19:20:21+00:00,http://arxiv.org/abs/2305.01046v1,"In this paper, we consider 3-D Navier-Stokes equations with almost
axisymmetric initial data, which means that by writing $u_0 =u^r_0
e_r+u^\theta_0 e_\theta+u^z_0 e_z$ in the cylindrical coordinates, then
$\partial_\theta u^r_0,\,\partial_\theta u^\theta_0$ and $\partial_\theta
u^z_0$ are small in some sense (recall axisymmetric means these three
quantities vanish). Then with additional smallness assumption on $u^\theta_0$,
we prove the global existence of a unique strong solution $u$, and this
solution keeps close to some axisymmetric vector field. We also establish some
refined estimates for the integral average in $\theta$ variable for $u$.
  Moreover, as $u^r_0,\,u^\theta_0$ and $u^z_0$ here depend on $\theta$, it is
natural to expand them into Fourier series in $\theta$ variable. And we shall
consider one special form of $u_0$, with some small parameter $\varepsilon$ to
measure its swirl part and oscillating part. We study the asymptotic expansion
of the corresponding solution, and the influences between different profiles in
the asymptotic expansion. In particular, we give some special symmetric
structures that will persist for all time. These phenomena reflect some
features of the nonlinear terms in Navier-Stokes equations.",http://arxiv.org/pdf/2305.01046v1
240,The monadic theory of order,2023-05-01 17:55:37+00:00,http://arxiv.org/abs/2305.00968v1,"We deal with the monadic (second-order) theory of order. We prove all known
results in a unified way, show a general way of reduction, prove more results
and show the limitation on extending them. We prove (CH) that the monadic
theory of the real order is undecidable. Our methods are model-theoretic, and
we do not use automaton theory.
  This is a slightly corrected version of a very old work.",http://arxiv.org/pdf/2305.00968v1
241,Solving the Kuramoto-Sivashinsky-Burgers equation until the $6p$-th dimension: the Brownian-time paradigm,2023-05-01 09:53:35+00:00,http://arxiv.org/abs/2305.00745v1,"We use our earlier Brownian-time framework to formulate and establish global
uniqueness and local-in-time existence of the Burgers incarnation of the
Kuramoto-Sivashinsky PDE on $\mathbb{R}_+\times\mathbb{R}^d$, in the class of
time-continuous $L^{2p}$-valued solutions, $p\ge1$, for every $d<6p$. We assume
neither space compactness, nor spatial coordinates dependence, nor smallness of
initial data. The surprising discovery of the $6p$-th dimension bound, even for
local solutions, is revealed by our approach and the Brownian-time kernel --
the Brownian average of an angled $d$-dimensional Schr\""odinger propagator --
at its heart. We use this kernel to give a systematic approach, for all
dimensions simultaneously, including a novel formulation -- even in the
well-known $d=1$ case -- of the KS equation. This yields the estimates leading
to this article's conclusions. We achieve the stated results by fusing some of
our earlier Brownian-time stochastic processes constructions and ideas --
encoded in the aforementioned kernel -- with analytic ones, including complex
and harmonic analysis; by employing suitable $N$-ball approximations together
with fixed point theory; and by an adaptation of the stochastic analytic
stopping-time technique to our deterministic setting. Using a separate
strategy, that is also built on our Brownian-time paradigm, we treat the global
wellposedness of the multidimensional KS equation in a followup upcoming
article. This work also serves as a template for another forthcoming article in
which we prove similar results for the time-fractional Burgers equation in
multidimensional space.",http://arxiv.org/pdf/2305.00745v1
242,"Comprehensive studies on the universality of BKT transitions -- Machine-learning study, Monte Carlo simulation, and Level-spectroscopy method",2023-05-01 04:21:24+00:00,http://arxiv.org/abs/2305.00651v1,"Comprehensive studies are made on the six-state clock universality of two
models using several approaches. We apply the machine-learning technique of
phase classification to the antiferromagnetic (AF) three-state Potts model on
the square lattice with ferromagnetic next-nearest-neighbor (NNN) coupling and
the triangular AF Ising model with anisotropic NNN coupling to study two
Berezinskii-Kosterlitz-Thouless transitions. We also use the Monte Carlo
simulation paying attention to the ratio of correlation functions of different
distances for these two models. The obtained results are compared with those of
the previous studies using the level-spectroscopy method. We directly show the
six-state clock universality for totally different systems with the
machine-learning study.",http://arxiv.org/pdf/2305.00651v1
243,The interior of randomly perturbed self-similar sets on the line,2023-04-29 12:14:44+00:00,http://arxiv.org/abs/2305.00246v1,"Can we find a self-similar set on the line with positive Lebesgue measure and
empty interior? Currently, we do not have the answer for this question for
deterministic self-similar sets. In this paper we answer this question
negatively for random self-similar sets which are defined with the construction
introduced in the paper Jordan, Pollicott and Simon (Commun. Math. Phys.,
2007). For the same type of random self-similar sets we prove the Palis-Takens
conjecture which asserts that at least typically the algebraic difference of
dynamically defined Cantor sets is either large in the sense that it contains
an interval or small in the sense that it is a set of zero Lebesgue measure.",http://arxiv.org/pdf/2305.00246v1
244,Should we trade off higher-level mathematics for abstraction to improve student understanding of quantum mechanics?,2023-04-28 19:30:19+00:00,http://arxiv.org/abs/2305.00062v1,"Undergraduate quantum mechanics focuses on teaching through a wavefunction
approach in the position-space representation. This leads to a differential
equation perspective for teaching the material. However, we know that abstract
representation-independent approaches often work better with students, by
comparing student reactions to learning the series solution of the harmonic
oscillator versus the abstract operator method. Because one can teach all of
the solvable quantum problems using a similar abstract method, it brings up the
question, which is likely to lead to a better student understanding? In work at
Georgetown University and with edX, we have been teaching a class focused on an
operator-forward viewpoint, which we like to call operator mechanics. It
teaches quantum mechanics in a representation-independent fashion and allows
for most of the math to be algebraic, rather than based on differential
equations. It relies on four fundamental operator identities -- (i) the Leibniz
rule for commutators; (ii) the Hadamard lemma; (iii) the
Baker-Campbell-Hausdorff formula; and (iv) the exponential disentangling
identity. These identities allow one to solve eigenvalues, eigenstates and
wavefunctions for all analytically solvable problems (including some not often
included in undergraduate curricula, such as the Morse potential or the
Poschl-Teller potential). It also allows for more advanced concepts relevant
for quantum sensing, such as squeezed states, to be introduced in a simpler
format than is conventionally done. In this paper, we illustrate the three
approaches of matrix mechanics, wave mechanics, and operator mechanics, we show
how one organizes a class in this new format, we summarize the experiences we
have had with teaching quantum mechanics in this fashion and we describe how it
allows us to focus the quantum curriculum on more modern 21st century topics
appropriate for the",http://arxiv.org/pdf/2305.00062v1
245,Symmetries of the D$Δ$mKP hierarchy and their continuum limits,2023-04-28 08:35:20+00:00,http://arxiv.org/abs/2304.14691v1,"In the recent paper [Stud. App. Math. 147 (2021) 752], squared eigenfunction
symmetry constraint of the differential-difference modified
Kadomtsev-Petviashvili (D$\Delta$mKP) hierarchy converts the D$\Delta$mKP
system to the relativistic Toda spectral problem and its hierarchy. In this
paper we introduce a new formulation of independent variables in the squared
eigenfunction symmetry constraint, under which the D$\Delta$mKP system gives
rise to the discrete spectral problem and a hierarchy of the
differential-difference derivative nonlinear Schr\""odinger equation of the
Chen-Lee-Liu type. In addition, by introducing nonisospectral flows, two sets
of symmetries of the D$\Delta$mKP hierarchy and their algebraic structure are
obtained. We then present a unified continuum limit scheme, by which we achieve
the correspondence of the mKP and the D$\Delta$mKP hierarchies and their
integrable structures.",http://arxiv.org/pdf/2304.14691v1
246,The quasi-linear Brezis-Nirenberg problem in low dimensions,2023-04-27 14:24:20+00:00,http://arxiv.org/abs/2304.14215v1,"We discuss existence results for a quasi-linear elliptic equation of critical
Sobolev growth [H. Brezis, L. Nirenberg, Positive solutions of nonlinear
elliptic equations involving critical Sobolev exponents, Comm. Pure Appl. Math.
36 (1983), 437--477; M. Guedda, L. Veron, Quasilinear elliptic equations
involving critical Sobolev exponents, Nonlinear Anal. 13 (1989), no. 8,
879--902] in the low-dimensional case, where the problem has a global character
which is encoded in sign properties of the ``regular"" part for the
corresponding Green's function as in [O. Druet, Elliptic equations with
critical Sobolev exponents in dimension 3, Ann. Inst. H. Poincar\'e Anal. Non
Lin\'eaire 19 (2002), no. 2, 125--142; P. Esposito, On some conjectures
proposed by Ha\""im Brezis, Nonlinear Anal. 54 (2004), no. 5, 751--759].",http://arxiv.org/pdf/2304.14215v1
247,A proof of Kobayashi's properness criterion from a viewpoint of metric geometry,2023-04-27 11:25:26+00:00,http://arxiv.org/abs/2304.14101v1,"Let $G$ be a locally-compact group and $(H,L)$ a pair of closed subgroups of
$G$. For the cases where $G$ is a real linear reductive Lie group, T. Kobayashi
[Math. Ann. '89, J. Lie Theory '96] established a criterion for properness of
the $L$-action on the homogeneous space $G/H$ in terms of Cartan's
KAK-decomposition of $G$. In this paper, we show that a similar theorem also
holds if $G$ is a locally-compact group admitting a suitable isometric action
on a metric space, and give a proof of Kobayashi's criterion in terms of CAT(0)
metric geometry on non-compact Riemannian symmetric spaces.",http://arxiv.org/pdf/2304.14101v1
248,Improved Stabilizer Estimation via Bell Difference Sampling,2023-04-27 01:58:28+00:00,http://arxiv.org/abs/2304.13915v1,"We study the complexity of learning quantum states in various models with
respect to the stabilizer formalism and obtain the following results:
  - We prove that $\Omega(n)$ $T$-gates are necessary for any Clifford+$T$
circuit to prepare computationally pseudorandom quantum states, an exponential
improvement over the previously known bound. This bound is asymptotically tight
if linear-time quantum-secure pseudorandom functions exist.
  - Given an $n$-qubit pure quantum state $|\psi\rangle$ that has fidelity at
least $\tau$ with some stabilizer state, we give an algorithm that outputs a
succinct description of a stabilizer state that witnesses fidelity at least
$\tau - \varepsilon$. The algorithm uses $O(n/(\varepsilon^2\tau^4))$ samples
and $\exp\left(O(n/\tau^4)\right) / \varepsilon^2$ time. In the regime of
$\tau$ constant, this algorithm estimates stabilizer fidelity substantially
faster than the na\""ive $\exp(O(n^2))$-time brute-force algorithm over all
stabilizer states.
  - We improve the soundness analysis of the stabilizer state property testing
algorithm due to Gross, Nezami, and Walter [Comms. Math. Phys. 385 (2021)]. As
an application, we exhibit a tolerant property testing algorithm for stabilizer
states.
  The underlying algorithmic primitive in all of our results is Bell difference
sampling. To prove our results, we establish and/or strengthen connections
between Bell difference sampling, symplectic Fourier analysis, and graph
theory.",http://arxiv.org/pdf/2304.13915v1
249,A Simple Observation on Heisenberg-Like Uncertainty Principles,2023-04-26 11:09:36+00:00,http://arxiv.org/abs/2304.13450v1,"A solution is given to a conjecture proposed by Y. Wigderson and A. Wigderson
concerning a ""Heisenberg-like"" uncertainty principle. This is an old article
already published in 2022.",http://arxiv.org/pdf/2304.13450v1
250,Azimuthal backflow in light carrying orbital angular momentum,2023-04-25 19:59:08+00:00,http://arxiv.org/abs/2304.13124v1,"M.V. Berry's work [J. Phys. A: Math. Theor. 43, 415302 (2010)] highlighted
the correspondence between backflow in quantum mechanics and superoscillations
in waves. Superoscillations refer to situations where the local oscillation of
a superposition is faster than its fastest Fourier component. This concept has
been used to demonstrate backflow in transverse linear momentum for optical
waves. In this work, we examine the interference of classical light carrying
only negative orbital angular momentum and observe in the dark fringes of such
an interference, positive local orbital angular momentum. This finding may have
implications for the studies of light-matter interaction and represents a step
towards observing quantum backflow in two dimensions.",http://arxiv.org/pdf/2304.13124v1
251,The Diameter of Sum Basic Equilibria Games,2023-04-25 13:15:12+00:00,http://arxiv.org/abs/2304.12795v1,"A graph $G$ of order $n$ is said to be a sum basic equilibrium if and only if
for every edge $uv$ from $G$ and any node $v'$ from $G$, when performing the
swap of the edge $uv$ for the edge $uv'$, the sum of the distances from $u$ to
all the other nodes is not strictly reduced. This concept lies in the heart of
the so-called network creation games, where the central problem is to
understand the structure of the resulting equilibrium graphs, and in
particular, how well they globally minimize the diameter. It was shown in
[Alon, Demaine, Hajiaghayi, Leighton, SIAM J. Discrete Math. 27(2), 2013] that
the diameter of sum basic equilibria is $2^{O(\sqrt{\log n})}$ in general, and
at most $2$ for trees. In this paper we show that the upper bound of $2$ can be
extended to bipartite graphs, and that it also holds for some nonbipartite
classes like block graphs and cactus graphs.",http://arxiv.org/pdf/2304.12795v1
252,On particular integrability in classical mechanics,2023-04-25 05:24:30+00:00,http://arxiv.org/abs/2304.12581v2,"In this study the notion of particular integrability in Classical Mechanics,
introduced in [J. Phys. A: Math. Theor. 46 025203, 2013], is revisited within
the formalism of symplectic geometry. A particular integral $\cal I$ is a
function not necessarily conserved in the whole phase space $T^*Q$ but when
restricted to a certain invariant subspace ${\cal W}\subseteq T^*Q$ it becomes
a Liouville first integral. For natural Hamiltonian systems, it is demonstrated
that such a function $\cal I$ allows us to construct a lower dimensional
Hamiltonian in $\cal W$. This symmetry reduction is intimately related with a
phenomenon beyond separation of variables and it is based on an adaptive
application of the classical results due to Lie and Liouville on integrability.
Three physically relevant systems are used to illustrate the underlying key
aspects of the symplectic theory approach to particular integrability: (I) the
integrable central-force problem, (II) the chaotic two-body Coulomb system in a
constant magnetic field as well as (III) the $N$-body system.",http://arxiv.org/pdf/2304.12581v2
253,"Decoupling by local random unitaries without simultaneous smoothing, and applications to multi-user quantum information tasks",2023-04-24 14:17:32+00:00,http://arxiv.org/abs/2304.12114v1,"We show that a simple telescoping sum trick, together with the triangle
inequality and a tensorisation property of expected-contractive coefficients of
random channels, allow us to achieve general simultaneous decoupling for
multiple users via local actions. Employing both old [Dupuis et al. Commun.
Math. Phys. 328:251-284 (2014)] and new methods [Dupuis, arXiv:2105.05342], we
obtain bounds on the expected deviation from ideal decoupling either in the
one-shot setting in terms of smooth min-entropies, or the finite block length
setting in terms of R\'enyi entropies. These bounds are essentially optimal
without the need to address the simultaneous smoothing conjecture, which
remains unresolved.
  This leads to one-shot, finite block length, and asymptotic achievability
results for several tasks in quantum Shannon theory, including local randomness
extraction of multiple parties, multi-party assisted entanglement
concentration, multi-party quantum state merging, and quantum coding for the
quantum multiple access channel. Because of the one-shot nature of our
protocols, we obtain achievability results without the need for time-sharing,
which at the same time leads to easy proofs of the asymptotic coding theorems.
We show that our one-shot decoupling bounds furthermore yield achievable rates
(so far only conjectured) for multi-user randomness extraction, multipartite
state merging and quantum multiple access channel communication in compound
settings, that is for only partially known i.i.d. source or channel.",http://arxiv.org/pdf/2304.12114v1
254,"Global regularity of some axisymmetric, single-signed vorticity in any dimension",2023-04-24 13:34:42+00:00,http://arxiv.org/abs/2304.12089v1,"We consider incompressible Euler equations in any dimension $ d\geq3 $
imposing axisymmetric symmetry without swirl. While the global regularity of
smooth flows in this setting has been well-known in $ d=3 $, the same question
in higher dimensions $ d\geq4 $ remains unsolved. Very recently, global
regularity for the case $ d=4 $ with some extra decay assumption on vorticity
is obtained by proving global estimate of the radial velocity. Now we prove
that the vorticity with single-sign and a similar decay assumption is globally
regular for any $ d\geq4 $. This is due to pointwise decay estimate of radial
velocity in sufficiently large radial distance, which depends on time. The
result is of confinement type for support growth, which is going back to
Marchioro [Comm. Math. Phys., 164 (1994) 507-524] and Iftimie--Sideris--Gamblin
[Comm. Partial Differential Equations, 24 (1999) 1709-1730] for $
\mathbb{R}^{2} $. In particular, we follow the approach of Maffei--Marchioro
[Rend. Sem. Mat. Univ. Padova, 105 (2001) 125-137] for $ d=3 $ so that we
generalize the confinement into any dimension.",http://arxiv.org/pdf/2304.12089v1
255,"AI, write an essay for me: A large-scale comparison of human-written versus ChatGPT-generated essays",2023-04-24 12:58:28+00:00,http://arxiv.org/abs/2304.14276v1,"Background: Recently, ChatGPT and similar generative AI models have attracted
hundreds of millions of users and become part of the public discourse. Many
believe that such models will disrupt society and will result in a significant
change in the education system and information generation in the future. So
far, this belief is based on either colloquial evidence or benchmarks from the
owners of the models -- both lack scientific rigour.
  Objective: Through a large-scale study comparing human-written versus
ChatGPT-generated argumentative student essays, we systematically assess the
quality of the AI-generated content.
  Methods: A large corpus of essays was rated using standard criteria by a
large number of human experts (teachers). We augment the analysis with a
consideration of the linguistic characteristics of the generated essays.
  Results: Our results demonstrate that ChatGPT generates essays that are rated
higher for quality than human-written essays. The writing style of the AI
models exhibits linguistic characteristics that are different from those of the
human-written essays, e.g., it is characterized by fewer discourse and
epistemic markers, but more nominalizations and greater lexical diversity.
  Conclusions: Our results clearly demonstrate that models like ChatGPT
outperform humans in generating argumentative essays. Since the technology is
readily available for anyone to use, educators must act immediately. We must
re-invent homework and develop teaching concepts that utilize these AI models
in the same way as math utilized the calculator: teach the general concepts
first and then use AI tools to free up time for other learning objectives.",http://arxiv.org/pdf/2304.14276v1
256,"Fractional matching, factors and spectral radius in graphs involving minimum degree",2023-04-24 12:41:09+00:00,http://arxiv.org/abs/2304.12049v1,"A fractional matching of a graph $G$ is a function $f:E(G)\rightarrow [0, 1]$
such that for any $v\in V(G)$, $\sum_{e\in E_{G}(v)}f(e)\leq1$, where
$E_{G}(v)=\{e\in E(G): e~ \mbox{is incident with} ~v~\mbox{in}~G\}$.The
fractional matching number of $G$ is $\mu_{f}(G)=\mathrm{max}\{\sum_{e\in
E(G)}f(e):f$ is a fractional matching of $G\}$. Let $k\in (0,n)$ is an integer.
In this paper, we prove a tight lower bound of the spectral radius to guarantee
$\mu_{f}(G)>\frac{n-k}{2}$ in a graph with minimum degree $\delta,$ which
implies the result on the fractional perfect matching due to Fan et al.
[Discrete Math. 345 (2022) 112892].
  For a set $\{A, B, C, \ldots\}$ of graphs, an $\{A, B, C, \ldots\}$-factor of
a graph $G$ is defined to be a spanning subgraph of $G$ each component of which
is isomorphic to one of $\{A, B, C, \ldots\}$.We present a tight sufficient
condition in terms of the spectral radius for the existence of a $\{K_2,
\{C_k\}\}$-factor in a graph with minimum degree $\delta,$ where $k\geq 3$ is
an integer. Moreover, we also provide a tight spectral radius condition for the
existence of a $\{K_{1, 1}, K_{1, 2}, \ldots , K_{1, k}\}$-factor with $k\geq2$
in a graph with minimum degree $\delta,$ which generalizes the result of Miao
et al. [Discrete Appl. Math. 326 (2023) 17-32].",http://arxiv.org/pdf/2304.12049v1
257,A note on home-product-minimality,2023-04-22 19:21:14+00:00,http://arxiv.org/abs/2304.11469v1,"A compact space $Y$ is called homeo-product-minimal if given any minimal
system $(X,T)$, it admits a homeomorphism $S:Y\to Y$, such that the product
system $(X\times Y,T\times S)$ is minimal. We show that a large class of
cofrontiers is homeo-product-minimal. This class contains R. H. Bing's
pseudo-circle, answering a question of Dirb\'{a}k, Snoha and \v{S}pitalsk\'{y}
from [Minimal direct products, Trans. Amer. Math. Soc. 375 (2022)].",http://arxiv.org/pdf/2304.11469v1
258,Quantifier elimination in II$_1$ factors,2023-04-22 10:49:49+00:00,http://arxiv.org/abs/2304.11371v4,"No type II$_1$ tracial von Neumann algebra has theory that admits quantifier
elimination.",http://arxiv.org/pdf/2304.11371v4
259,Who's the Best Detective? LLMs vs. MLs in Detecting Incoherent Fourth Grade Math Answers,2023-04-21 21:25:30+00:00,http://arxiv.org/abs/2304.11257v1,"Written answers to open-ended questions can have a higher long-term effect on
learning than multiple-choice questions. However, it is critical that teachers
immediately review the answers, and ask to redo those that are incoherent. This
can be a difficult task and can be time-consuming for teachers. A possible
solution is to automate the detection of incoherent answers. One option is to
automate the review with Large Language Models (LLM). In this paper, we analyze
the responses of fourth graders in mathematics using three LLMs: GPT-3, BLOOM,
and YOU. We used them with zero, one, two, three and four shots. We compared
their performance with the results of various classifiers trained with Machine
Learning (ML). We found that LLMs perform worse than MLs in detecting
incoherent answers. The difficulty seems to reside in recursive questions that
contain both questions and answers, and in responses from students with typical
fourth-grader misspellings. Upon closer examination, we have found that the
ChatGPT model faces the same challenges.",http://arxiv.org/pdf/2304.11257v1
260,From Hyperbolic to Parabolic Parameters along Internal Rays,2023-04-21 19:51:52+00:00,http://arxiv.org/abs/2304.11231v1,"For the quadratic family $f_{c}(z) = z^2+c$ with $c$ in a hyperbolic
component of the Mandelbrot set, it is known that every point in the Julia set
moves holomorphically. In this paper we give a uniform derivative estimate of
such a motion when the parameter $c$ converges to a parabolic parameter
$\hat{c}$ radially; in other words, it stays within a bounded Poincar\'e
distance from the internal ray that lands on $\hat{c}$. We also show that the
motion of each point in the Julia set is uniformly one-sided H\""older
continuous at $\hat{c}$ with exponent depending only on the petal number. This
paper is a parabolic counterpart of the authors' paper ``From Cantor to
semi-hyperbolic parameters along external rays"" (Trans. Amer. Math. Soc. 372
(2019) pp. 7959--7992).",http://arxiv.org/pdf/2304.11231v1
261,"Jamming, relaxation, and memory in a structureless glass former",2023-04-21 16:09:28+00:00,http://arxiv.org/abs/2304.11100v1,"Real structural glasses form through various out-of-equilibrium processes,
including temperature quenches, rapid compression, shear, and aging. Each of
these processes should be formally understandable within the recently
formulated dynamical mean-field theory of glasses, but many of the numerical
tools needed to solve the relevant equations for sufficiently long timescales
do not yet exist. Numerical simulations of structureless (and therefore
mean-field-like) model glass formers can nevertheless aid searching for and
understanding such solutions, thanks to their ability to disentangle structural
from dimensional effects. We here study the infinite-range Mari-Kurchan model
under simple non-equilibrium processes and compare the results with those from
the random Lorentz gas [J. Phys. A: Math. Theor. 55 334001, (2022)], which are
both mean-field-like and become formally equivalent in the limit of infinite
spatial dimensions. Of particular interest are jamming from crunching and under
instantaneous temperature quenches. The study allows for an algorithmic
understanding of the jamming density and of its approach to the
infinite-dimensional limit. The results provide important insight into the
eventual solution of the dynamical mean-field theory, including onsets and
anomalous relaxation, as well as into the various algorithmic schemes for
jamming.",http://arxiv.org/pdf/2304.11100v1
262,Castelnuovo-Mumford regularity of projective monomial curves via sumsets,2023-04-21 14:39:38+00:00,http://arxiv.org/abs/2304.10989v2,"Let $A=\{a_0,\ldots,a_{n-1}\}$ be a finite set of $n\geq 4$ non-negative
relatively prime integers such that $0=a_0<a_1<\cdots<a_{n-1}=d$. The $s$-fold
sumset of $A$ is the set $sA$ of integers that contains all the sums of $s$
elements in $A$. On the other hand, given an infinite field $k$, one can
associate to $A$ the projective monomial curve $\mathcal{C}_A$ parametrized by
$A$, \[ \mathcal{C}_A=\{(v^d:u^{a_1}v^{d-a_1}:\cdots
:u^{a_{n-2}}v^{d-a_{n-2}}:u^d) \mid \
(u:v)\in\mathbb{P}^{1}_k\}\subset\mathbb{P}^{n-1}_k\,. \] The exponents in the
previous parametrization of $\mathcal{C}_A$ define a homogeneous semigroup
$\mathcal{S}\subset\mathbb{N}^2$. We provide several results relating the
Castelnuovo-Mumford regularity of $\mathcal{C}_A$ to the behaviour of the
sumsets of $A$ and to the combinatorics of the semigroup $\mathcal{S}$ that
reveal a new interplay between commutative algebra and additive number theory.",http://arxiv.org/pdf/2304.10989v2
263,On Landau -- Kolmogorov type inequalities for charges and their applications,2023-04-20 15:39:08+00:00,http://arxiv.org/abs/2304.10402v1,"In this article we prove sharp Landau--Kolmogorov type inequalities on a
class of charges defined on Lebesgue measurable subsets of a cone in
$\mathbb{R}^d$, $d\geq 1$, that are absolutely continuous with respect to the
Lebesgue measure. In addition we solve the Stechkin problem of approximation of
the Radon--Nikodym derivative of such charges by bounded operators and two
related problems. As an application, we also solve these extremal problems on
classes of essentially bounded functions $f$ such that their distributional
partial derivative $\frac{\partial ^d f}{\partial x_1\ldots\partial x_d}$
belongs to the Sobolev space $W^{1,\infty}$.",http://arxiv.org/pdf/2304.10402v1
